id,classification_predictions,regression_predictions,isHigh,isLow,energy_1vs3,energy_6vs10,energy_20vs30,prob
20a9810faa5fd40893d9855b07531bd152e339db,1.0,3.0,0.000107973814,0.9933194,[9.000772e-08 0.000000e+00 0.000000e+00 9.974598e-01],[9.8763275e-01 0.0000000e+00 0.0000000e+00 4.6953835e-05],[0.68388313 0.         0.         0.14575942],1.0
2c5f62eb55d6b7ddfeff6c075e15858434e81846,1.0,3.0,0.00011572242,0.9968901,[8.8605384e-07 0.0000000e+00 0.0000000e+00 9.9753594e-01],[9.934076e-01 0.000000e+00 0.000000e+00 1.747372e-05],[0.6713076  0.         0.         0.15337022],1.0
8db838286ab55e493ed6f0d91ad25e3aa8be24f1,1.0,3.0,4.6521425e-05,0.9863496,[1.5715446e-07 0.0000000e+00 0.0000000e+00 9.9761862e-01],[9.846053e-01 0.000000e+00 0.000000e+00 7.243757e-05],[0.6849549  0.         0.         0.14582963],1.0
214e38239e2dec8b69c5e43063d2a41ef72dc4df,1.0,3.0,0.00027531385,0.9850175,[3.0178154e-07 0.0000000e+00 0.0000000e+00 9.9769163e-01],[9.878115e-01 0.000000e+00 0.000000e+00 4.660967e-05],[0.69468087 0.         0.         0.13819753],1.0
2a1745777df28343608465de6836714b05657098,1.0,3.0,4.824996e-05,0.99748397,[1.7131045e-07 0.0000000e+00 0.0000000e+00 9.9776971e-01],[9.8939908e-01 0.0000000e+00 0.0000000e+00 4.1924483e-05],[0.6874968  0.         0.         0.14226767],1.0
42d255482b482cb19dbb62e73dd4c8eb7d4d5f8b,1.0,3.0,6.976724e-05,0.98745644,[2.7785850e-07 0.0000000e+00 0.0000000e+00 9.9784255e-01],[9.9184871e-01 0.0000000e+00 0.0000000e+00 2.2666396e-05],[0.6797936 0.        0.        0.1418004],1.0
d6b9d6d603d1a6f18b2f55b38a7d3d1e005cfdd5,1.0,3.0,0.00010278821,0.99858963,[5.1447546e-07 0.0000000e+00 0.0000000e+00 9.9795246e-01],[9.9184680e-01 0.0000000e+00 0.0000000e+00 2.4481611e-05],[0.63221633 0.         0.         0.18791398],1.0
2d0400a892b18e53e737d964b6c7254930c8ca3c,1.0,3.0,0.00018143654,0.9832938,[9.761985e-08 0.000000e+00 0.000000e+00 9.979539e-01],[9.8645896e-01 0.0000000e+00 0.0000000e+00 4.9845246e-05],[0.7055126  0.         0.         0.12780795],1.0
6cf68a4776314b959823e9285929dad1beea1cd6,1.0,3.0,0.00013592839,0.9501406,[1.277333e-07 0.000000e+00 0.000000e+00 9.980394e-01],[9.8847240e-01 0.0000000e+00 0.0000000e+00 5.3575994e-05],[0.6880901  0.         0.         0.13703395],1.0
5e0b08c332c02a8b39a880750e62549c7ce50b48,1.0,3.0,9.3102455e-05,0.9963393,[1.3246563e-07 0.0000000e+00 0.0000000e+00 9.9804306e-01],[9.8794937e-01 0.0000000e+00 0.0000000e+00 4.7954956e-05],[0.67686313 0.         0.         0.14569466],1.0
6967d80a693639688a624701e811e702214b9902,1.0,3.0,0.000101685524,0.9984433,[3.573053e-07 0.000000e+00 0.000000e+00 9.980848e-01],[9.9295408e-01 0.0000000e+00 0.0000000e+00 1.6112306e-05],[0.65728915 0.         0.         0.15640913],1.0
850086c2e2b2ff01d129da033d819d7948c97c92,1.0,3.0,0.00011944771,0.99430823,[2.8098196e-07 0.0000000e+00 0.0000000e+00 9.9809343e-01],[9.9165171e-01 0.0000000e+00 0.0000000e+00 2.7597902e-05],[0.67065847 0.         0.         0.1526235 ],1.0
b15b7762cf3eceeb27d5c201afe67dd1ef51f964,1.0,3.0,0.0004018247,0.9929544,[1.4255903e-07 0.0000000e+00 0.0000000e+00 9.9813843e-01],[9.8754543e-01 0.0000000e+00 0.0000000e+00 4.7452853e-05],[0.6933157  0.         0.         0.13242818],1.0
893025bf80d04e56649439c22adb9fd499321051,1.0,3.0,0.00011792779,0.96507454,[2.7675267e-07 0.0000000e+00 0.0000000e+00 9.9816668e-01],[9.9050903e-01 0.0000000e+00 0.0000000e+00 3.4914276e-05],[0.64456385 0.         0.         0.17145544],1.0
7876fa3a16aad5cca5d2e4373108a40546e68840,1.0,3.0,0.00030970573,0.85718083,[1.15249186e-07 0.00000000e+00 0.00000000e+00 9.98197615e-01],[9.9039614e-01 0.0000000e+00 0.0000000e+00 3.0232000e-05],[0.67475945 0.         0.         0.14559594],1.0
9f480c62244a8802e49e5245fd58d6d6cc08e80f,1.0,3.0,0.00016137958,0.9836639,[8.4164022e-08 0.0000000e+00 0.0000000e+00 9.9829096e-01],[9.8615843e-01 0.0000000e+00 0.0000000e+00 6.1027335e-05],[0.69108146 0.         0.         0.14433105],1.0
f77dd2831a0538c0195bea77739c2f6cb6c32c0e,1.0,3.0,0.00035062432,0.9974177,[1.1483787e-06 0.0000000e+00 0.0000000e+00 9.9834657e-01],[9.9436378e-01 0.0000000e+00 0.0000000e+00 1.5225694e-05],[0.64094704 0.         0.         0.18257585],1.0
0800358fececfe13a7895f6dfdd22c0585c64d1d,1.0,3.0,0.0001001358,0.9979695,[6.5151806e-07 0.0000000e+00 0.0000000e+00 9.9836546e-01],[9.9241525e-01 0.0000000e+00 0.0000000e+00 2.2433962e-05],[0.665401   0.         0.         0.15520167],1.0
6b0b2475a8617937aeb0ac9beb6f4e3caab80401,1.0,3.0,0.00011330843,0.9613184,[8.5332665e-08 0.0000000e+00 0.0000000e+00 9.9837059e-01],[9.8872197e-01 0.0000000e+00 0.0000000e+00 4.7801252e-05],[0.70008636 0.         0.         0.12891334],1.0
86ee90a55de303b9afb092ccc97d45b958615d09,1.0,3.0,0.00023183227,0.9838326,[2.241957e-07 0.000000e+00 0.000000e+00 9.984150e-01],[9.891238e-01 0.000000e+00 0.000000e+00 3.544633e-05],[0.67609   0.        0.        0.1535616],1.0
2c9119ab6298fe401ce47ea695fe0d5e2bc8f12c,1.0,3.0,0.000106692314,0.9895136,[2.8232421e-07 0.0000000e+00 0.0000000e+00 9.9847907e-01],[9.8991174e-01 0.0000000e+00 0.0000000e+00 4.0880142e-05],[0.70820326 0.         0.         0.12375197],1.0
bfcd764cc8ede171454906c27643513b5bba718d,1.0,3.0,0.000120192766,0.99223876,[1.0304226e-07 0.0000000e+00 0.0000000e+00 9.9852717e-01],[9.863983e-01 0.000000e+00 0.000000e+00 5.960244e-05],[0.67073256 0.         0.         0.15424162],1.0
f1f071f697b62f12aba5cb5ce7bc7aea8d89dce2,1.0,3.0,0.0003424883,0.9480487,[1.1084921e-07 0.0000000e+00 0.0000000e+00 9.9855882e-01],[9.8982811e-01 0.0000000e+00 0.0000000e+00 3.0992007e-05],[0.6748562  0.         0.         0.14248265],1.0
dc8c61f5634433ce8447b99e4a9e00f31bea0dfa,1.0,3.0,0.00032371283,0.9287818,[1.072505e-07 0.000000e+00 0.000000e+00 9.985752e-01],[9.9132228e-01 0.0000000e+00 0.0000000e+00 2.5632231e-05],[0.67516184 0.         0.         0.15916061],1.0
a3fcedff6f7087cf912bc304356c3bc9ed2692a7,1.0,3.0,0.000108897686,0.9977493,[3.5813724e-08 0.0000000e+00 0.0000000e+00 9.9861336e-01],[9.8480195e-01 0.0000000e+00 0.0000000e+00 6.6239663e-05],[0.6803809  0.         0.         0.14372352],1.0
697e0812b48782d6fc1c2719037978d4542fbd19,1.0,3.0,4.9620867e-05,0.9982681,[1.9252580e-07 0.0000000e+00 0.0000000e+00 9.9863714e-01],[9.9118304e-01 0.0000000e+00 0.0000000e+00 2.9517960e-05],[0.6921655  0.         0.         0.13759908],1.0
4ae795290649cff6336866bfc69e87665c1ee71e,1.0,3.0,0.000113368034,0.9966843,[1.5765066e-08 0.0000000e+00 0.0000000e+00 9.9873430e-01],[9.8196745e-01 0.0000000e+00 0.0000000e+00 8.8442197e-05],[0.6875439  0.         0.         0.13693514],1.0
fc897d3677a5004da3a00692c98667aee02887f5,1.0,3.0,0.00013071299,0.9655511,[1.2370394e-07 0.0000000e+00 0.0000000e+00 9.9873608e-01],[9.8868763e-01 0.0000000e+00 0.0000000e+00 4.3540291e-05],[0.68373746 0.         0.         0.15566225],1.0
9edd67421c665231ab1ce1e1e54baa3797c8c694,1.0,3.0,9.119511e-05,0.99756175,[6.5686457e-08 0.0000000e+00 0.0000000e+00 9.9875426e-01],[9.861471e-01 0.000000e+00 0.000000e+00 6.601007e-05],[0.6761052  0.         0.         0.15351109],1.0
746f66f8c43be884948796d000db230964892f92,1.0,3.0,0.00013452768,0.9867878,[1.0956482e-07 0.0000000e+00 0.0000000e+00 9.9877924e-01],[9.901822e-01 0.000000e+00 0.000000e+00 3.611431e-05],[0.65508455 0.         0.         0.1614423 ],1.0
947881baccf5630eb52d236a62097e74d176faf7,1.0,3.0,0.00028300285,0.91522413,[8.2469874e-08 0.0000000e+00 0.0000000e+00 9.9888307e-01],[9.8577696e-01 0.0000000e+00 0.0000000e+00 5.6765068e-05],[0.6797631  0.         0.         0.14451586],1.0
11f3662ec2ac17b61d4ac8e2afe220df98ac3fad,1.0,3.0,0.00011602044,0.5777284,[3.8428034e-09 0.0000000e+00 0.0000000e+00 9.9888867e-01],[9.754832e-01 0.000000e+00 0.000000e+00 1.710125e-04],[0.7036418  0.         0.         0.13250779],1.0
4914909b9b1f21005e0a24868b89ed4523bd0fde,1.0,3.0,5.8412552e-05,0.9792662,[1.4865147e-07 0.0000000e+00 0.0000000e+00 9.9890494e-01],[9.8933595e-01 0.0000000e+00 0.0000000e+00 4.6154291e-05],[0.68417156 0.         0.         0.13598761],1.0
74ff37937e7a5e588f794540460b3a18277c82ea,1.0,3.0,5.3167343e-05,0.96088105,[2.6946632e-08 0.0000000e+00 0.0000000e+00 9.9898535e-01],[9.8146915e-01 0.0000000e+00 0.0000000e+00 9.9515615e-05],[0.7091095  0.         0.         0.13432692],1.0
3057f36aa15222ce719c1c13a74a286c077cacfd,1.0,3.0,9.423494e-05,0.90453345,[3.6407453e-08 0.0000000e+00 0.0000000e+00 9.9903536e-01],[9.8741400e-01 0.0000000e+00 0.0000000e+00 5.5861554e-05],[0.697175   0.         0.         0.13412002],1.0
a600e374ab09cf1d84bbcd6a3f653a3dc9ac3830,1.0,3.0,5.3942204e-05,0.9559164,[3.8779135e-08 0.0000000e+00 0.0000000e+00 9.9906248e-01],[9.8444635e-01 0.0000000e+00 0.0000000e+00 6.9700720e-05],[0.6786123  0.         0.         0.14234878],1.0
fbe03b00c2e2682cb80006f0da9cefde3f072730,1.0,3.0,0.00010496378,0.9125786,[1.0883429e-08 0.0000000e+00 0.0000000e+00 9.9907613e-01],[9.8322874e-01 0.0000000e+00 0.0000000e+00 9.1321381e-05],[0.7036262  0.         0.         0.13251747],1.0
2210701840a642e4bb1bc4a01854481c752d8c48,1.0,3.0,8.5800886e-05,0.99430656,[7.2099411e-08 0.0000000e+00 0.0000000e+00 9.9911255e-01],[9.9083471e-01 0.0000000e+00 0.0000000e+00 2.9508823e-05],[0.6878715  0.         0.         0.13944013],1.0
5bba65a67559897db7fb4ccc2e210d6563e8b270,1.0,3.0,0.0001449287,0.9956387,[5.5404175e-08 0.0000000e+00 0.0000000e+00 9.9914742e-01],[9.8828077e-01 0.0000000e+00 0.0000000e+00 4.3007363e-05],[0.67627287 0.         0.         0.14926288],1.0
5f99488d8fbe35612812267e22e75765f5760357,1.0,3.0,0.00010794401,0.9565009,[8.177142e-08 0.000000e+00 0.000000e+00 9.991590e-01],[9.8955452e-01 0.0000000e+00 0.0000000e+00 3.9408893e-05],[0.6870087 0.        0.        0.1383068],1.0
d03c41b140f4c3c8821a75449124a8705cc8b847,1.0,3.0,9.7215176e-05,0.9058294,[1.10845775e-07 0.00000000e+00 0.00000000e+00 9.99168038e-01],[9.8583984e-01 0.0000000e+00 0.0000000e+00 5.9270176e-05],[0.68360674 0.         0.         0.14349242],1.0
2939686139fa18d0fe8bdbf2085cc665c909ba6b,1.0,3.0,0.00020778179,0.9671025,[1.6814679e-08 0.0000000e+00 0.0000000e+00 9.9917907e-01],[9.8146987e-01 0.0000000e+00 0.0000000e+00 9.7633339e-05],[0.69612664 0.         0.         0.13533664],1.0
98cf2f3efc3e46ec1976960db48565004038900d,1.0,3.0,0.00013372302,0.8708072,[9.1954746e-08 0.0000000e+00 0.0000000e+00 9.9923527e-01],[9.876994e-01 0.000000e+00 0.000000e+00 4.867325e-05],[0.68808836 0.         0.         0.13533637],1.0
48caa5c801f33e250ccc9151ba9aa1f8f3a28a76,1.0,3.0,0.0001258254,0.9947942,[3.503944e-08 0.000000e+00 0.000000e+00 9.992530e-01],[9.8510855e-01 0.0000000e+00 0.0000000e+00 6.9476082e-05],[0.6802467  0.         0.         0.15051958],1.0
6c87b9a34d0914644542c50b41f2fc8a56659efc,1.0,3.0,0.0005775094,0.99068975,[4.6767770e-08 0.0000000e+00 0.0000000e+00 9.9926907e-01],[9.9008584e-01 0.0000000e+00 0.0000000e+00 3.4173794e-05],[0.6783418  0.         0.         0.14563456],1.0
f23ce025b5da6c3523e8999a5b5dc68be26d8632,1.0,3.0,0.00021886826,0.9805515,[6.8365566e-08 0.0000000e+00 0.0000000e+00 9.9931109e-01],[9.8824883e-01 0.0000000e+00 0.0000000e+00 4.0366253e-05],[0.66297215 0.         0.         0.15534325],1.0
ad8acfa81cef613a6e54bf5f0ee3d14deca49cf4,1.0,3.0,6.261468e-05,0.9853145,[4.723559e-09 0.000000e+00 0.000000e+00 9.993599e-01],[9.7625136e-01 0.0000000e+00 0.0000000e+00 1.4275451e-04],[0.68956184 0.         0.         0.14213027],1.0
456a37cb9b58c291e4533c1407354ef8053407e5,1.0,3.0,0.00012332201,0.98072654,[3.0802667e-08 0.0000000e+00 0.0000000e+00 9.9936050e-01],[9.80255365e-01 0.00000000e+00 0.00000000e+00 1.12668306e-04],[0.6893546  0.         0.         0.14303139],1.0
fe36bc9bb2cf2a90a2948152bf482263878bfbd8,1.0,3.0,0.00013178587,0.9968844,[2.8548888e-08 0.0000000e+00 0.0000000e+00 9.9937743e-01],[9.8440415e-01 0.0000000e+00 0.0000000e+00 7.4747521e-05],[0.7045214  0.         0.         0.13144453],1.0
b641b1da13775f45c2bb5c182d06f78ae31d12f6,1.0,3.0,0.00015929341,0.94455093,[9.5800452e-09 0.0000000e+00 0.0000000e+00 9.9937975e-01],[9.77888703e-01 0.00000000e+00 0.00000000e+00 1.16574985e-04],[0.70333    0.         0.         0.13043816],1.0
d755d30a55fbfba1472aac3b3fe98d959e16e43a,1.0,3.0,0.00036615133,0.9450153,[2.2049997e-08 0.0000000e+00 0.0000000e+00 9.9938798e-01],[9.8255676e-01 0.0000000e+00 0.0000000e+00 7.8139346e-05],[0.72054225 0.         0.         0.1283895 ],1.0
a2ab1880a08fed3bd09b7b3bd80a3aaa05c9e736,1.0,3.0,0.0001116097,0.7531643,[4.2338355e-09 0.0000000e+00 0.0000000e+00 9.9939895e-01],[9.779848e-01 0.000000e+00 0.000000e+00 1.372531e-04],[0.69616216 0.         0.         0.14296016],1.0
a904ad9d5571aafc0edf48913097f62492dda9c8,1.0,3.0,0.00010585785,0.9929179,[9.8174864e-09 0.0000000e+00 0.0000000e+00 9.9940276e-01],[9.8118746e-01 0.0000000e+00 0.0000000e+00 8.9606736e-05],[0.7008782  0.         0.         0.13315614],1.0
3875f013d1c273ebf3d5503a89d0c18b8d06c9b5,1.0,3.0,6.8962574e-05,0.93105716,[1.778401e-08 0.000000e+00 0.000000e+00 9.994041e-01],[9.8178065e-01 0.0000000e+00 0.0000000e+00 9.6600648e-05],[0.6912972  0.         0.         0.13494428],1.0
065c5525cbe908ead27e54224153581c288a7f85,1.0,3.0,8.2463026e-05,0.82562333,[5.0736078e-09 0.0000000e+00 0.0000000e+00 9.9941170e-01],[9.7596866e-01 0.0000000e+00 0.0000000e+00 1.5430471e-04],[0.69659084 0.         0.         0.1365139 ],1.0
802a7af2b91b0b0402f38051bf096ecfefb334d5,1.0,3.0,8.499622e-05,0.9874771,[6.813665e-09 0.000000e+00 0.000000e+00 9.994326e-01],[9.8356193e-01 0.0000000e+00 0.0000000e+00 7.4308737e-05],[0.69657785 0.         0.         0.13746746],1.0
ff343a62752061d995f94ebc10ac53f79d1b5ab1,1.0,3.0,8.4757805e-05,0.9835048,[2.1373836e-08 0.0000000e+00 0.0000000e+00 9.9943382e-01],[9.855661e-01 0.000000e+00 0.000000e+00 7.575515e-05],[0.6615745 0.        0.        0.163591 ],1.0
941d03948192688ea5ed0e0505e23dcd8b8c5aec,1.0,3.0,5.236268e-05,0.9925061,[2.7079709e-08 0.0000000e+00 0.0000000e+00 9.9949586e-01],[9.8465168e-01 0.0000000e+00 0.0000000e+00 8.1776576e-05],[0.67008924 0.         0.         0.15452828],1.0
a4ccd58400f55458ee9b0ede16c76f4006a47b36,1.0,3.0,8.997321e-05,0.9944809,[2.7058025e-08 0.0000000e+00 0.0000000e+00 9.9953973e-01],[9.830699e-01 0.000000e+00 0.000000e+00 7.435150e-05],[0.68543977 0.         0.         0.14418715],1.0
1b1ae6ad98dbe0beb95568b7bcf8932e3e78c966,1.0,3.0,7.504225e-05,0.98917806,[6.029829e-08 0.000000e+00 0.000000e+00 9.995426e-01],[9.8766649e-01 0.0000000e+00 0.0000000e+00 4.2274063e-05],[0.67841876 0.         0.         0.14340056],1.0
8f2a7cf69a522b74b5667f794748313f3627af9c,1.0,3.0,6.303191e-05,0.98321605,[5.009582e-09 0.000000e+00 0.000000e+00 9.995484e-01],[9.7500700e-01 0.0000000e+00 0.0000000e+00 1.6183636e-04],[0.71071404 0.         0.         0.12783237],1.0
ba7f9cc812e323fef8184ecddb67e4f4fe922725,1.0,3.0,3.5196543e-05,0.9466244,[6.8224213e-09 0.0000000e+00 0.0000000e+00 9.9955338e-01],[9.7684824e-01 0.0000000e+00 0.0000000e+00 1.3658086e-04],[0.6814512  0.         0.         0.14335684],1.0
41afead672466b204f85ae466cbc33ce4604fe5b,1.0,3.0,0.00012117624,0.96986467,[3.6345973e-09 0.0000000e+00 0.0000000e+00 9.9955982e-01],[9.796720e-01 0.000000e+00 0.000000e+00 9.170224e-05],[0.6953181  0.         0.         0.13087116],1.0
7163c03872b7821d8ad11779c831c0df549d8d30,1.0,3.0,5.3703785e-05,0.99769473,[3.4711210e-08 0.0000000e+00 0.0000000e+00 9.9959916e-01],[9.8421496e-01 0.0000000e+00 0.0000000e+00 8.3792678e-05],[0.6696596 0.        0.        0.1548718],1.0
baff2415af52c27c6c74a989c3a593ac640dee07,1.0,3.0,7.414818e-05,0.7079621,[5.8789578e-09 0.0000000e+00 0.0000000e+00 9.9962318e-01],[9.7819155e-01 0.0000000e+00 0.0000000e+00 1.3481814e-04],[0.69714195 0.         0.         0.13675453],1.0
baff885a0ccd2db3af564a59d3c9e9c98db67554,1.0,3.0,0.00013661385,0.9108503,[4.8439066e-09 0.0000000e+00 0.0000000e+00 9.9962795e-01],[9.7826481e-01 0.0000000e+00 0.0000000e+00 1.2694976e-04],[0.72478676 0.         0.         0.11130763],1.0
4c552c7c824648067f797fd9d5e300e7da5fe23d,1.0,3.0,5.915761e-05,0.993916,[5.8408824e-09 0.0000000e+00 0.0000000e+00 9.9964869e-01],[9.7968262e-01 0.0000000e+00 0.0000000e+00 1.2080333e-04],[0.67906696 0.         0.         0.15543012],1.0
c4435d47e42e9a832d0af3ddead1df09b5c841d3,1.0,3.0,0.00020232797,0.93418056,[4.7875628e-09 0.0000000e+00 0.0000000e+00 9.9967515e-01],[9.7529161e-01 0.0000000e+00 0.0000000e+00 1.3524166e-04],[0.68406403 0.         0.         0.14484599],1.0
603fe383827fa1b19d8c08df05b88d5d2b3a545d,1.0,3.0,0.00015866756,0.97234845,[1.1274823e-08 0.0000000e+00 0.0000000e+00 9.9967563e-01],[9.7583461e-01 0.0000000e+00 0.0000000e+00 1.8076801e-04],[0.7037363 0.        0.        0.1318367],1.0
6a45298fabaf9c389f4ab4e9fbb1d0d9b8d42054,1.0,3.0,5.9872866e-05,0.9980721,[3.5677210e-09 0.0000000e+00 0.0000000e+00 9.9969006e-01],[9.7257060e-01 0.0000000e+00 0.0000000e+00 1.9722154e-04],[0.69480187 0.         0.         0.13430241],1.0
2ccea14c63174beaeaf46fc95e216532dfd1b886,1.0,3.0,7.1018934e-05,0.9975637,[3.303048e-09 0.000000e+00 0.000000e+00 9.997018e-01],[9.8098880e-01 0.0000000e+00 0.0000000e+00 9.7473305e-05],[0.67986405 0.         0.         0.15086363],1.0
90359f50c82c4e02f8fb83606d941540651c988b,1.0,3.0,0.0001167655,0.9904978,[3.6177081e-09 0.0000000e+00 0.0000000e+00 9.9970871e-01],[9.7607350e-01 0.0000000e+00 0.0000000e+00 1.4151895e-04],[0.70122164 0.         0.         0.13065472],1.0
d52823aaa4f2043e843343768a7cfcbe616fabf3,1.0,3.0,0.00027951598,0.96913624,[1.4239168e-09 0.0000000e+00 0.0000000e+00 9.9970967e-01],[9.7902280e-01 0.0000000e+00 0.0000000e+00 1.3541638e-04],[0.69554603 0.         0.         0.141645  ],1.0
0b71b195d17c910dc24873125c61086b5e01851b,1.0,3.0,7.909536e-05,0.9930117,[1.049527e-09 0.000000e+00 0.000000e+00 9.997125e-01],[9.7774899e-01 0.0000000e+00 0.0000000e+00 1.0838011e-04],[0.7178295  0.         0.         0.11820079],1.0
478356a3bad0f16979efe847667d57685b55ee17,1.0,3.0,6.189942e-05,0.9968723,[8.6412770e-09 0.0000000e+00 0.0000000e+00 9.9971944e-01],[9.812774e-01 0.000000e+00 0.000000e+00 1.066910e-04],[0.71027887 0.         0.         0.12861347],1.0
897180a9cd67966db3c990e246e2b815e3d13111,1.0,3.0,6.80089e-05,0.9964806,[5.1245896e-09 0.0000000e+00 0.0000000e+00 9.9973387e-01],[9.8580521e-01 0.0000000e+00 0.0000000e+00 5.6853434e-05],[0.6607927  0.         0.         0.15722477],1.0
f46ad34ec89c44a9aedfce82b921c407ac3fc515,1.0,3.0,0.000118374825,0.9624853,[7.802073e-09 0.000000e+00 0.000000e+00 9.997428e-01],[9.8305976e-01 0.0000000e+00 0.0000000e+00 6.7640060e-05],[0.65726024 0.         0.         0.16210528],1.0
33a60126089d0bbae39da3684a4bd2451f3bcbcb,1.0,3.0,4.890561e-05,0.99746764,[4.1513064e-09 0.0000000e+00 0.0000000e+00 9.9975222e-01],[9.7845298e-01 0.0000000e+00 0.0000000e+00 1.3150384e-04],[0.6642002  0.         0.         0.16883306],1.0
56cda71b0a6971bd4ae461f125dd1566888e9af7,1.0,3.0,0.00037965178,0.95688736,[1.2028382e-09 0.0000000e+00 0.0000000e+00 9.9975961e-01],[9.6876925e-01 0.0000000e+00 0.0000000e+00 1.9048991e-04],[0.71595156 0.         0.         0.1214238 ],1.0
59d5563268da2187e51ba930d925913fc26d7419,1.0,3.0,0.00036108494,0.95156384,[4.7188218e-09 0.0000000e+00 0.0000000e+00 9.9976391e-01],[9.845744e-01 0.000000e+00 0.000000e+00 6.735827e-05],[0.70584106 0.         0.         0.1276273 ],1.0
148167635e419f53a4a8b5e4f0ee602393de5f9d,1.0,3.0,0.00012627244,0.99242157,[4.9930432e-10 0.0000000e+00 0.0000000e+00 9.9976486e-01],[9.7230119e-01 0.0000000e+00 0.0000000e+00 1.7156055e-04],[0.6501817 0.        0.        0.1754659],1.0
5ba6370093ebadc3cac215b4ee9d9a0156f646a7,1.0,3.0,8.958578e-05,0.9987901,[5.0556457e-09 0.0000000e+00 0.0000000e+00 9.9977499e-01],[9.7281384e-01 0.0000000e+00 0.0000000e+00 1.9921798e-04],[0.6996519  0.         0.         0.13645935],1.0
62ff8f218aecba4b58f18c7a5a5b5d547682d0f4,1.0,3.0,0.00011494756,0.9994464,[2.2010622e-09 0.0000000e+00 0.0000000e+00 9.9978107e-01],[9.835136e-01 0.000000e+00 0.000000e+00 7.169202e-05],[0.6446373  0.         0.         0.17951159],1.0
787df31c1e7815855a2e04b60d15d17b6ed43df2,1.0,3.0,0.00020059943,0.99657285,[4.4568647e-09 0.0000000e+00 0.0000000e+00 9.9979073e-01],[9.7989136e-01 0.0000000e+00 0.0000000e+00 1.0024994e-04],[0.6849048  0.         0.         0.15113607],1.0
a40b6d84e16914a61507160df1f625a3127a46d9,1.0,3.0,5.6892633e-05,0.9881445,[1.3447647e-09 0.0000000e+00 0.0000000e+00 9.9979120e-01],[9.7268981e-01 0.0000000e+00 0.0000000e+00 1.5674593e-04],[0.6781287  0.         0.         0.15758067],1.0
c16a4005116a48e70ae4838b36d45c866ade0d3f,1.0,3.0,7.2449446e-05,0.9746404,[1.5741991e-09 0.0000000e+00 0.0000000e+00 9.9980038e-01],[9.8142493e-01 0.0000000e+00 0.0000000e+00 1.0854001e-04],[0.6906787  0.         0.         0.13588132],1.0
234ecb619bca4523ea4167f0afe51a9ac289b85b,1.0,3.0,0.0001603365,0.9150418,[9.3716479e-10 0.0000000e+00 0.0000000e+00 9.9980193e-01],[9.7934592e-01 0.0000000e+00 0.0000000e+00 1.0912698e-04],[0.68887734 0.         0.         0.15234695],1.0
18e30975c72d92be420d1e780c0cc6bbf009842b,1.0,3.0,7.861853e-05,0.9884076,[4.3630177e-10 0.0000000e+00 0.0000000e+00 9.9980515e-01],[9.5636487e-01 0.0000000e+00 0.0000000e+00 4.2361804e-04],[0.6900445  0.         0.         0.14680383],1.0
421337aea07b9542a910b89fa389a32976a28f23,1.0,3.0,7.9244375e-05,0.9912575,[5.1742477e-09 0.0000000e+00 0.0000000e+00 9.9980825e-01],[9.7963136e-01 0.0000000e+00 0.0000000e+00 9.4853902e-05],[0.6770923  0.         0.         0.16017883],1.0
a84ba7e18439755ee0d754101213c912b9291570,1.0,3.0,6.315112e-05,0.9876868,[1.0083195e-09 0.0000000e+00 0.0000000e+00 9.9980968e-01],[9.685715e-01 0.000000e+00 0.000000e+00 2.267281e-04],[0.6901323  0.         0.         0.14257218],1.0
c40593c1d5dc9744e4487932c332a06fb5b1908b,1.0,3.0,7.006526e-05,0.99183106,[4.523715e-10 0.000000e+00 0.000000e+00 9.998134e-01],[9.635028e-01 0.000000e+00 0.000000e+00 2.606404e-04],[0.7241387 0.        0.        0.1215427],1.0
94bfd95a7773373d98d762f896ef3d58f68b9f21,1.0,3.0,0.00014808774,0.7510427,[4.459994e-10 0.000000e+00 0.000000e+00 9.998141e-01],[9.5533019e-01 0.0000000e+00 0.0000000e+00 4.5855055e-04],[0.7134061  0.         0.         0.13283032],1.0
b64f552d96c1a0cf9f225917cefeb0da5074bced,1.0,3.0,6.005168e-05,0.9969405,[1.3475095e-09 0.0000000e+00 0.0000000e+00 9.9981982e-01],[9.6596241e-01 0.0000000e+00 0.0000000e+00 2.9504174e-04],[0.69213396 0.         0.         0.14196229],1.0
cdf3405755105a80a5247fba547cf7d11e472f77,1.0,3.0,9.7990036e-05,0.9737265,[1.381325e-09 0.000000e+00 0.000000e+00 9.998209e-01],[9.7278941e-01 0.0000000e+00 0.0000000e+00 1.4715531e-04],[0.6691843 0.        0.        0.1615305],1.0
3f39b3fb39184fc92e457b43386598d4d5fb991b,1.0,3.0,7.709861e-05,0.65296113,[1.5086248e-10 0.0000000e+00 0.0000000e+00 9.9984384e-01],[9.4592023e-01 0.0000000e+00 0.0000000e+00 5.2478776e-04],[0.70838976 0.         0.         0.12765317],1.0
2819646f6c665b63a7eb70e4f5b2bdc1ff0f801c,1.0,3.0,6.145239e-05,0.9842792,[2.2974025e-09 0.0000000e+00 0.0000000e+00 9.9984598e-01],[9.8309845e-01 0.0000000e+00 0.0000000e+00 7.7535908e-05],[0.67595536 0.         0.         0.15197992],1.0
